,breadcrumb,id,itemType,ldap,menuGroupId,menuId,menuItemId
2014-09-05 11:04:23,BPC - The Owl > RMC Internal Insights > Deploy RMC Resources > Controls Heatmap,1949578,dasnav_report,sabsandhu,1558,32,7270
2014-09-05 11:04:40,BPC - The Owl > RMC Internal Insights > Deploy RMC Resources > Smokey Mega Dash,1949580,dasnav_report,sabsandhu,1558,32,7269
2014-09-05 11:10:30,BPC - The Owl > RMC Internal Insights > AAS Coverage > AAS Questions,1949617,abi_report,sabsandhu,1558,32,7133
2014-09-05 11:10:56,BPC - The Owl > RMC Internal Insights > AAS Coverage > AAS Answers/Usage,1949620,abi_report,sabsandhu,1558,32,7134
2014-09-05 12:27:07,BPC - The Owl > Deal Insights > Metrics By Deal Activity > Geography Summary,1949884,abi_report,sabsandhu,1557,32,7102
2014-09-05 12:47:47,BPC - The Owl > Home,1950035,editable_area,sabsandhu,225,32,0
2014-09-05 12:47:52,BPC - The Owl > RMC Internal Insights > Deploy RMC Resources > Controls Heatmap,1950036,dasnav_report,sabsandhu,1558,32,7270
2014-09-05 12:47:55,BPC - The Owl > Home,1950037,editable_area,sabsandhu,225,32,0
2014-09-05 12:48:07,BPC - The Owl > Deal Insights > Metrics by Deal Stage > NEW Geography - Unified Detail,1950038,abi_report,sabsandhu,1557,32,7111
2014-09-05 12:49:44,BPC - The Owl > Deal Insights > Metrics By Deal Activity > Geography Summary,1950044,abi_report,sabsandhu,1557,32,7102
2014-09-05 16:00:18,BPC - The Owl > Home,1951496,editable_area,bbuchholz,225,32,0
2014-09-05 16:00:36,BPC - The Owl > RMC Internal Insights > Deploy RMC Resources > Controls Heatmap,1951501,dasnav_report,bbuchholz,1558,32,7270
2014-09-05 16:00:45,BPC - The Owl > RMC Internal Insights > Deploy RMC Resources > PMO: OKRs and Project Tracking,1951503,dasnav_report,bbuchholz,1558,32,7271
2014-09-05 16:36:24,BPC - The Owl > Home,1951722,editable_area,willj,225,32,0
2014-09-05 16:36:30,BPC - The Owl > Home,1951724,editable_area,ceccarelli,225,32,0
2014-09-05 16:36:33,BPC - The Owl > Updates,1951726,dasnav_report,ceccarelli,1586,32,0
2014-09-05 16:36:51,BPC - The Owl > Documentation > Deal Data Convergence BRD,1951729,dasnav_report,ceccarelli,809,32,3510
2014-09-05 16:38:14,BPC - The Owl > Home,1951741,editable_area,ceccarelli,225,32,0
2014-09-05 16:38:17,BPC - The Owl > Updates,1951742,dasnav_report,ceccarelli,1586,32,0
2014-09-05 16:38:42,BPC - The Owl > Documentation > Deal Data Convergence BRD,1951747,dasnav_report,ceccarelli,809,32,3510
2014-09-05 16:38:43,BPC - The Owl > Deal Insights > Metrics By Deal Activity > Geography Summary,1951748,abi_report,ceccarelli,1557,32,7102
2014-09-05 16:38:46,BPC - The Owl > Home,1951749,editable_area,ceccarelli,225,32,0
2014-09-05 17:10:49,BPC - The Owl > Home,1951958,editable_area,bensonc,225,32,0
2014-09-05 17:10:54,BPC - The Owl > Deal Insights > Metrics By Deal Activity > Geography Summary,1951959,abi_report,bensonc,1557,32,7102
2014-09-05 17:10:58,BPC - The Owl > Deal Insights > Metrics By Deal Activity > Accountability Summary,1951961,abi_report,bensonc,1557,32,7103
2014-09-05 17:11:54,BPC - The Owl > Deal Insights > Metrics By Deal Activity > Geography Summary,1951966,abi_report,bensonc,1557,32,7102
2014-09-05 17:32:56,BPC - The Owl > RMC Internal Insights > Deploy RMC Resources > PMO: OKRs and Project Tracking,1952136,dasnav_report,chriskay,1558,32,7271
2014-09-05 18:04:03,BPC - The Owl > Home,1952299,editable_area,ericswanson,225,32,0
2014-09-05 18:04:04,BPC - The Owl > Home,1952300,editable_area,ericswanson,225,32,0
2014-09-05 18:04:22,BPC - The Owl > RMC Internal Insights > Deploy RMC Resources > Controls Heatmap,1952302,dasnav_report,ericswanson,1558,32,7270
2014-09-05 18:04:28,BPC - The Owl > RMC Internal Insights > AAS Coverage > AAS Questions,1952303,abi_report,ericswanson,1558,32,7133
2014-09-05 18:07:56,BPC - The Owl > RMC Internal Insights > AAS Coverage > AAS Answers/Usage,1952316,abi_report,ericswanson,1558,32,7134
2014-09-05 20:06:08,BPC - The Owl > Home,1953016,editable_area,hoangk,225,32,0
2014-09-05 20:06:54,BPC - The Owl > Deal Insights > Metrics By Deal Activity > Geography Summary,1953020,abi_report,hoangk,1557,32,7102
2014-09-05 21:05:53,BPC - The Owl > Home,1953418,editable_area,ceccarelli,225,32,0
2014-09-05 21:05:58,BPC - The Owl > Deal Insights > Metrics By Deal Activity > Geography Summary,1953421,abi_report,ceccarelli,1557,32,7102
2014-09-05 21:06:02,BPC - The Owl > Deal Insights > Legal Deals and Misc > Detail Data,1953423,abi_report,ceccarelli,1557,32,7119
2014-09-05 21:06:05,BPC - The Owl > Home,1953424,editable_area,ceccarelli,225,32,0
2014-09-05 22:05:50,BPC - The Owl > Deal Insights > Metrics By Deal Approver  >  TAT Summary  ,1953728,abi_report,ceccarelli,1557,32,7108
2014-09-05 22:09:41,BPC - The Owl > Deal Insights > Metrics By Deal Approver  >  TAT Summary  ,1953760,abi_report,bostarce,1557,32,7108
2014-09-05 22:37:00,BPC - The Owl > Home,1953952,editable_area,ceccarelli,225,32,0
2014-09-05 22:39:21,BPC - The Owl > Home,1953961,editable_area,ceccarelli,225,32,0
2014-09-05 22:39:23,BPC - The Owl > Tableau Test > Efficiency Dash UAT,1953962,tableau_dashboard,ceccarelli,1595,32,7309
2014-09-05 22:44:27,BPC - The Owl > Home,1953975,editable_area,michaelgrosack,225,32,0
2014-09-05 22:44:41,BPC - The Owl > Deal Insights > Metrics By Deal Activity > Geography Summary,1953978,abi_report,michaelgrosack,1557,32,7102
2014-09-05 23:39:38,BPC - The Owl > Deal Insights > Metrics for Sales  > Detail Data,1954199,abi_report,sarahluttman,1557,32,7117
2014-09-06 02:09:47,BPC - The Owl > Home,1954444,editable_area,bensonc,225,32,0
2014-09-06 02:09:53,BPC - The Owl > Deal Insights > Metrics By Deal Activity > Geography Summary,1954445,abi_report,bensonc,1557,32,7102
2014-09-06 02:09:58,BPC - The Owl > Deal Insights > Metrics By Deal Activity > Accountability Summary,1954446,abi_report,bensonc,1557,32,7103
2014-09-06 02:10:05,BPC - The Owl > Deal Insights > Metrics By Deal Activity > Geography Summary,1954447,abi_report,bensonc,1557,32,7102
2014-09-08 00:07:10,BPC - The Owl > Home,1955683,editable_area,richrailton,225,32,0
2014-09-08 09:49:05,BPC - The Owl > Home,1957426,editable_area,sotirisr,225,32,0
2014-09-08 09:49:43,BPC - The Owl > Deal Insights > Metrics By Deal Activity > Geography Summary,1957433,abi_report,sotirisr,1557,32,7102
2014-09-08 10:08:06,BPC - The Owl > RMC Internal Insights > AAS Coverage > AAS Answers/Usage,1957504,abi_report,jhawes,1558,32,7134
2014-09-08 10:11:40,BPC - The Owl > Home,1957525,editable_area,daniellaf,225,32,0
2014-09-08 10:11:41,BPC - The Owl > Home,1957526,editable_area,daniellaf,225,32,0
2014-09-08 10:12:43,BPC - The Owl > Deal Insights > Metrics By Deal Activity > Geography Summary,1957530,abi_report,daniellaf,1557,32,7102
2014-09-08 10:22:03,BPC - The Owl > Home,1957574,editable_area,daniellaf,225,32,0
2014-09-08 10:22:08,BPC - The Owl > Documentation > Deal Data Convergence BRD,1957575,dasnav_report,daniellaf,809,32,3510
2014-09-08 14:57:36,BPC - The Owl > Home,1958874,editable_area,rampal,225,32,0
2014-09-08 15:19:31,BPC - The Owl > Home,1959019,editable_area,ceccarelli,225,32,0
2014-09-08 15:19:35,BPC - The Owl > Deal Insights > Metrics By Deal Activity > Geography Summary,1959020,abi_report,ceccarelli,1557,32,7102
2014-09-08 16:11:18,BPC - The Owl > Home,1959391,editable_area,ceccarelli,225,32,0
2014-09-08 16:11:24,BPC - The Owl > Tableau Test > Efficiency Dash UAT,1959393,tableau_dashboard,ceccarelli,1595,32,7309
2014-09-08 16:23:07,BPC - The Owl > Home,1959492,editable_area,richrailton,225,32,0
2014-09-08 16:23:16,BPC - The Owl > RMC Internal Insights > Deploy RMC Resources > Controls Heatmap,1959493,dasnav_report,richrailton,1558,32,7270
2014-09-08 16:23:30,BPC - The Owl > Deal Insights > Metrics By Deal Activity > Geography Summary,1959499,abi_report,richrailton,1557,32,7102
2014-09-08 18:48:27,BPC - The Owl > Home,1960988,editable_area,bensonc,225,32,0
2014-09-08 18:48:32,BPC - The Owl > Deal Insights > Metrics By Deal Activity > Geography Summary,1960989,abi_report,bensonc,1557,32,7102
2014-09-08 18:48:35,BPC - The Owl > Deal Insights > Metrics By Deal Activity > Accountability Summary,1960991,abi_report,bensonc,1557,32,7103
2014-09-08 18:49:48,BPC - The Owl > Deal Insights > Metrics by Deal Stage > Geography Summary,1961002,abi_report,bensonc,1557,32,7110
2014-09-08 19:50:13,BPC - The Owl > Home,1961299,editable_area,sarahyee,225,32,0
2014-09-08 19:50:40,BPC - The Owl > Deal Insights > Metrics By Deal Activity > Geography Summary,1961302,abi_report,sarahyee,1557,32,7102
2014-09-08 19:53:21,BPC - The Owl > Home,1961321,editable_area,ceccarelli,225,32,0
2014-09-08 19:53:25,BPC - The Owl > RMC Internal Insights > Deploy RMC Resources > Controls Heatmap,1961324,dasnav_report,ceccarelli,1558,32,7270
2014-09-08 19:53:27,BPC - The Owl > Deal Insights > Metrics By Deal Activity > Geography Summary,1961326,abi_report,ceccarelli,1557,32,7102
2014-09-08 19:53:30,BPC - The Owl > Deal Insights > Metrics By Deal Approver  >  TAT Summary  ,1961328,abi_report,ceccarelli,1557,32,7108
2014-09-08 19:58:55,BPC - The Owl > Home,1961361,editable_area,bensonc,225,32,0
2014-09-08 19:59:13,BPC - The Owl > Deal Insights > Metrics By Deal Activity > Geography Summary,1961363,abi_report,bensonc,1557,32,7102
2014-09-08 19:59:47,BPC - The Owl > Deal Insights > Metrics By Deal Activity > Accountability Summary,1961366,abi_report,bensonc,1557,32,7103
2014-09-08 19:59:49,BPC - The Owl > Deal Insights > Metrics by Deal Stage > Geography Summary,1961367,abi_report,bensonc,1557,32,7110
2014-09-08 19:59:50,BPC - The Owl > Deal Insights > Metrics by Deal Stage > Geography Summary,1961368,abi_report,bensonc,1557,32,7110
2014-09-08 20:51:34,BPC - The Owl > RMC Internal Insights > Deploy RMC Resources > Controls Heatmap,1961728,dasnav_report,jcmeek,1558,32,7270
2014-09-08 23:21:43,BPC - The Owl > Home,1962699,editable_area,bostarce,225,32,0
2014-09-08 23:21:44,BPC - The Owl > Home,1962700,editable_area,bostarce,225,32,0
2014-09-08 23:22:05,BPC - The Owl > Tableau Test > Efficiency Dash UAT,1962704,tableau_dashboard,bostarce,1595,32,7309
2014-09-08 23:22:17,BPC - The Owl > Updates,1962706,dasnav_report,bostarce,1586,32,0
2014-09-08 23:22:31,BPC - The Owl > Tableau Test > Efficiency Dash UAT,1962709,tableau_dashboard,bostarce,1595,32,7309
2014-09-08 23:22:37,BPC - The Owl > Documentation > Deal Data Convergence BRD,1962710,dasnav_report,bostarce,809,32,3510
2014-09-08 23:24:28,BPC - The Owl > Documentation > Employee Tenure,1962729,dasnav_report,bostarce,809,32,3519
2014-09-08 23:24:29,BPC - The Owl > Documentation > Employee Tenure,1962730,dasnav_report,bostarce,809,32,3519
2014-09-08 23:24:38,BPC - The Owl > Documentation > Deal Data Convergence BRD,1962732,dasnav_report,bostarce,809,32,3510
2014-09-08 23:27:12,BPC - The Owl > Documentation > Deal Data Convergence - Design,1962750,dasnav_report,bostarce,809,32,3511
2014-09-08 23:27:31,BPC - The Owl > Documentation > Deal Data Convergence BRD,1962751,dasnav_report,bostarce,809,32,3510
2014-09-08 23:27:59,BPC - The Owl > Documentation > Google Orders Dataset,1962758,dasnav_report,bostarce,809,32,3512
2014-09-08 23:28:00,BPC - The Owl > Documentation > Google Orders Dataset,1962759,dasnav_report,bostarce,809,32,3512
2014-09-08 23:31:42,BPC - The Owl > Home,1962782,editable_area,sallyjesmonth,225,32,0
2014-09-08 23:31:55,BPC - The Owl > Deal Insights > Metrics By Deal Activity > Geography Summary,1962783,abi_report,sallyjesmonth,1557,32,7102
2014-09-08 23:32:24,BPC - The Owl > Deal Insights > Metrics by Deal Stage > Geography Summary,1962784,abi_report,sallyjesmonth,1557,32,7110
2014-09-08 23:32:25,BPC - The Owl > Documentation > gCases Dataset,1962785,dasnav_report,bostarce,809,32,3514
2014-09-08 23:35:40,BPC - The Owl > Documentation > Google Orders Dataset,1962817,dasnav_report,bostarce,809,32,3512
2014-09-08 23:35:45,BPC - The Owl > Documentation > gCases Dataset,1962818,dasnav_report,bostarce,809,32,3514
2014-09-08 23:44:47,BPC - The Owl > Documentation > Approver View,1962864,dasnav_report,bostarce,809,32,3515
2014-09-08 23:45:00,BPC - The Owl > Documentation > NEW Unified View,1962866,dasnav_report,bostarce,809,32,7135
2014-09-08 23:45:16,BPC - The Owl > Documentation > Sales Org View,1962868,dasnav_report,bostarce,809,32,3516
2014-09-08 23:47:55,BPC - The Owl > Documentation > Sales Org View,1962886,dasnav_report,bostarce,809,32,3516
2014-09-08 23:48:00,BPC - The Owl > Documentation > NEW Unified View,1962887,dasnav_report,bostarce,809,32,7135
2014-09-08 23:48:40,BPC - The Owl > Documentation > gCases Dataset,1962894,dasnav_report,bostarce,809,32,3514
2014-09-08 23:54:05,BPC - The Owl > Documentation > gQuiz - Training Coverage,1962905,dasnav_report,bostarce,809,32,3517
2014-09-08 23:54:12,BPC - The Owl > Documentation > Legal Requests and Simba Misc,1962910,dasnav_report,bostarce,809,32,3518
2014-09-09 01:43:20,BPC - The Owl > Home,1963329,editable_area,sallyjesmonth,225,32,0
2014-09-09 09:56:10,BPC - The Owl > Home,1964576,editable_area,chriskay,225,32,0
2014-09-09 10:00:27,BPC - The Owl > Updates,1964593,dasnav_report,chriskay,1586,32,0
2014-09-09 10:00:41,BPC - The Owl > RMC Internal Insights > Deploy RMC Resources > Controls Heatmap,1964594,dasnav_report,chriskay,1558,32,7270
2014-09-09 10:00:42,BPC - The Owl > Deal Insights > Metrics By Deal Activity > Geography Summary,1964595,abi_report,chriskay,1557,32,7102
2014-09-09 11:40:41,BPC - The Owl > Deal Insights > Metrics by Deal Stage > NEW Geography - Unified Detail,1965020,abi_report,chriskay,1557,32,7111
2014-09-09 11:40:51,BPC - The Owl > Tableau Test > Efficiency Dash UAT,1965021,tableau_dashboard,chriskay,1595,32,7309
2014-09-09 14:40:50,BPC - The Owl > Home,1965863,editable_area,ceccarelli,225,32,0
2014-09-09 14:42:07,BPC - The Owl > Tableau Test > Efficiency Dash UAT,1965871,tableau_dashboard,ceccarelli,1595,32,7309
2014-09-09 14:44:32,BPC - The Owl > Home,1965901,editable_area,ceccarelli,225,32,0
2014-09-09 14:44:35,BPC - The Owl > Tableau Test > Efficiency Dash UAT,1965903,tableau_dashboard,ceccarelli,1595,32,7309
2014-09-09 16:38:02,BPC - The Owl > Home,1966755,editable_area,sallyjesmonth,225,32,0
2014-09-09 16:38:08,BPC - The Owl > Deal Insights > Metrics By Deal Activity > Geography Summary,1966756,abi_report,sallyjesmonth,1557,32,7102
2014-09-09 16:38:21,BPC - The Owl > Deal Insights > Metrics By Deal Activity > Geography Summary,1966758,abi_report,sallyjesmonth,1557,32,7102
2014-09-09 17:02:13,BPC - The Owl > Home,1966928,editable_area,ceccarelli,225,32,0
2014-09-09 17:04:44,BPC - The Owl > Home,1966946,editable_area,ceccarelli,225,32,0
2014-09-09 17:04:56,BPC - The Owl > Tableau Test > Efficiency Dash UAT,1966949,tableau_dashboard,ceccarelli,1595,32,7309
2014-09-09 17:06:23,BPC - The Owl > Home,1966964,editable_area,ceccarelli,225,32,0
2014-09-09 17:06:27,BPC - The Owl > Tableau Test > Efficiency Dash UAT,1966965,tableau_dashboard,ceccarelli,1595,32,7309
2014-09-09 17:18:26,BPC - The Owl > Tableau Test > Efficiency Dash UAT,1967075,tableau_dashboard,ceccarelli,1595,32,7309
2014-09-09 17:22:22,BPC - The Owl > Tableau Test > Efficiency Dash UAT,1967118,tableau_dashboard,ceccarelli,1595,32,7309
2014-09-09 18:19:11,BPC - The Owl > Home,1967558,editable_area,ceccarelli,225,32,0
2014-09-09 18:19:58,BPC - The Owl > Home,1967568,editable_area,jessebrandl,225,32,0
2014-09-09 18:20:05,BPC - The Owl > Deal Insights > Metrics By Deal Activity > Geography Summary,1967570,abi_report,jessebrandl,1557,32,7102
2014-09-09 18:22:21,BPC - The Owl > Home,1967587,editable_area,ceccarelli,225,32,0
2014-09-09 18:22:24,BPC - The Owl > Tableau Test > Efficiency Dash UAT,1967589,tableau_dashboard,ceccarelli,1595,32,7309
2014-09-09 18:24:41,BPC - The Owl > Tableau Test > Efficiency Dash UAT,1967608,tableau_dashboard,ceccarelli,1595,32,7309
2014-09-09 18:28:02,BPC - The Owl > Deal Insights > Metrics By Deal Approver  >  TAT Summary  ,1967626,abi_report,jessebrandl,1557,32,7108
2014-09-09 18:31:44,BPC - The Owl > Documentation > Deal Data Convergence BRD,1967648,dasnav_report,ceccarelli,809,32,3510
2014-09-09 18:31:47,BPC - The Owl > Documentation > Deal Data Convergence - Design,1967649,dasnav_report,ceccarelli,809,32,3511
2014-09-09 18:53:35,BPC - The Owl > Tableau Test > Efficiency Dash UAT,1967739,tableau_dashboard,ceccarelli,1595,32,7309
2014-09-09 18:58:35,BPC - The Owl > Home,1967764,editable_area,hoangk,225,32,0
2014-09-09 18:58:40,BPC - The Owl > Documentation > Deal Data Convergence BRD,1967765,dasnav_report,hoangk,809,32,3510
2014-09-09 18:58:45,BPC - The Owl > Documentation > Deal Data Convergence - Design,1967766,dasnav_report,hoangk,809,32,3511
2014-09-09 18:58:55,BPC - The Owl > Documentation > Deal Data Convergence BRD,1967767,dasnav_report,hoangk,809,32,3510
2014-09-09 19:46:22,BPC - The Owl > Tableau Test > Efficiency Dash UAT,1967941,tableau_dashboard,bbuchholz,1595,32,7309
2014-09-09 20:13:26,BPC - The Owl > Home,1968074,editable_area,rampal,225,32,0
2014-09-09 20:13:39,BPC - The Owl > RMC Internal Insights > Deploy RMC Resources > Controls Heatmap,1968077,dasnav_report,rampal,1558,32,7270
2014-09-09 20:13:57,BPC - The Owl > RMC Internal Insights > Deploy RMC Resources > Smokey Mega Dash,1968078,dasnav_report,rampal,1558,32,7269
2014-09-09 20:26:26,BPC - The Owl > Home,1968169,editable_area,jessebrandl,225,32,0
2014-09-09 20:26:42,BPC - The Owl > Deal Insights > Metrics By Deal Activity > Geography Summary,1968171,abi_report,jessebrandl,1557,32,7102
2014-09-09 20:29:52,BPC - The Owl > Deal Insights > Metrics By Deal Activity > Geography Summary,1968202,abi_report,jessebrandl,1557,32,7102
2014-09-09 20:33:11,BPC - The Owl > Home,1968226,editable_area,bensonc,225,32,0
2014-09-09 20:34:07,BPC - The Owl > Deal Insights > Metrics By Deal Activity > Geography Summary,1968235,abi_report,bensonc,1557,32,7102
2014-09-09 20:34:19,BPC - The Owl > Deal Insights > Metrics by Deal Stage > NEW Geography - Unified Detail,1968237,abi_report,bensonc,1557,32,7111
2014-09-09 20:34:29,BPC - The Owl > Deal Insights > Metrics by Deal Stage > Accountability Summary,1968239,abi_report,bensonc,1557,32,7112
2014-09-09 20:36:10,BPC - The Owl > Home,1968245,editable_area,sallyjesmonth,225,32,0
2014-09-09 20:38:02,BPC - The Owl > Home,1968254,editable_area,ceccarelli,225,32,0
2014-09-09 20:38:06,BPC - The Owl > Deal Insights > Metrics By Deal Activity > Geography Summary,1968255,abi_report,ceccarelli,1557,32,7102
2014-09-09 20:42:49,BPC - The Owl > Home,1968288,editable_area,bostarce,225,32,0
2014-09-09 20:42:50,BPC - The Owl > Home,1968289,editable_area,bostarce,225,32,0
2014-09-09 20:43:06,BPC - The Owl > Documentation > Deal Data Convergence BRD,1968290,dasnav_report,bostarce,809,32,3510
2014-09-09 20:43:22,BPC - The Owl > Documentation > Deal Data Convergence BRD,1968293,dasnav_report,bostarce,809,32,3510
2014-09-09 20:43:33,BPC - The Owl > Documentation > Deal Data Convergence - Design,1968295,dasnav_report,bostarce,809,32,3511
2014-09-09 21:25:00,BPC - The Owl > Home,1968574,editable_area,ceccarelli,225,32,0
2014-09-09 21:37:23,BPC - The Owl > Tableau Test > Efficiency Dash UAT,1968671,tableau_dashboard,bbuchholz,1595,32,7309
